vocabulary size: 223
n tunes: 26273
n train tunes: 24929.0
n validation tunes: 1344.0
55291/77903 (epoch 141.948) train_loss=84.21038818 time/batch=0.30s
55292/77903 (epoch 141.951) train_loss=159.31796265 time/batch=0.61s
55293/77903 (epoch 141.953) train_loss=103.72010803 time/batch=0.42s
55294/77903 (epoch 141.956) train_loss=284.93060303 time/batch=0.92s
55295/77903 (epoch 141.958) train_loss=292.96530151 time/batch=1.15s
55296/77903 (epoch 141.961) train_loss=83.96723938 time/batch=0.36s
55297/77903 (epoch 141.963) train_loss=174.96447754 time/batch=0.60s
55298/77903 (epoch 141.966) train_loss=102.95378113 time/batch=0.45s
55299/77903 (epoch 141.969) train_loss=342.56762695 time/batch=1.12s
55300/77903 (epoch 141.971) train_loss=143.05329895 time/batch=0.65s
55301/77903 (epoch 141.974) train_loss=121.70477295 time/batch=0.48s
55302/77903 (epoch 141.976) train_loss=288.25930786 time/batch=0.90s
55303/77903 (epoch 141.979) train_loss=159.56840515 time/batch=0.70s
55304/77903 (epoch 141.981) train_loss=127.81964874 time/batch=0.52s
55305/77903 (epoch 141.984) train_loss=374.51409912 time/batch=1.26s
55306/77903 (epoch 141.987) train_loss=144.48327637 time/batch=0.71s
55307/77903 (epoch 141.989) train_loss=162.87449646 time/batch=0.63s
55308/77903 (epoch 141.992) train_loss=283.26336670 time/batch=0.96s
55309/77903 (epoch 141.994) train_loss=144.54527283 time/batch=0.60s
55310/77903 (epoch 141.997) train_loss=328.39932251 time/batch=1.15s
55311/77903 (epoch 141.999) train_loss=237.31677246 time/batch=0.96s
55312/77903 (epoch 142.002) train_loss=200.65927124 time/batch=0.78s
55313/77903 (epoch 142.005) train_loss=257.40307617 time/batch=0.94s
55314/77903 (epoch 142.007) train_loss=230.86138916 time/batch=0.92s
55315/77903 (epoch 142.010) train_loss=313.77514648 time/batch=1.09s
55316/77903 (epoch 142.012) train_loss=189.78775024 time/batch=0.76s
55317/77903 (epoch 142.015) train_loss=271.70849609 time/batch=0.94s
55318/77903 (epoch 142.017) train_loss=310.21731567 time/batch=1.11s
55319/77903 (epoch 142.020) train_loss=205.40229797 time/batch=0.84s
55320/77903 (epoch 142.023) train_loss=85.96126556 time/batch=0.39s
55321/77903 (epoch 142.025) train_loss=170.18103027 time/batch=0.61s
55322/77903 (epoch 142.028) train_loss=99.93614197 time/batch=0.36s
55323/77903 (epoch 142.030) train_loss=126.96353912 time/batch=0.48s
55324/77903 (epoch 142.033) train_loss=116.82850647 time/batch=0.48s
55325/77903 (epoch 142.035) train_loss=146.18856812 time/batch=0.54s
55326/77903 (epoch 142.038) train_loss=76.66758728 time/batch=0.28s
55327/77903 (epoch 142.041) train_loss=118.44410706 time/batch=0.47s
55328/77903 (epoch 142.043) train_loss=108.29893494 time/batch=0.45s
55329/77903 (epoch 142.046) train_loss=277.70028687 time/batch=0.93s
55330/77903 (epoch 142.048) train_loss=216.55108643 time/batch=0.84s
55331/77903 (epoch 142.051) train_loss=264.29837036 time/batch=0.92s
55332/77903 (epoch 142.053) train_loss=135.91107178 time/batch=0.57s
55333/77903 (epoch 142.056) train_loss=87.79450226 time/batch=0.31s
55334/77903 (epoch 142.058) train_loss=100.80820465 time/batch=0.35s
55335/77903 (epoch 142.061) train_loss=259.37487793 time/batch=0.89s
55336/77903 (epoch 142.064) train_loss=102.63789368 time/batch=0.43s
55337/77903 (epoch 142.066) train_loss=240.30043030 time/batch=0.84s
55338/77903 (epoch 142.069) train_loss=104.35471344 time/batch=0.50s
55339/77903 (epoch 142.071) train_loss=276.57434082 time/batch=0.95s
55340/77903 (epoch 142.074) train_loss=160.34130859 time/batch=0.70s
55341/77903 (epoch 142.076) train_loss=317.29147339 time/batch=1.09s
55342/77903 (epoch 142.079) train_loss=126.47713470 time/batch=0.57s
55343/77903 (epoch 142.082) train_loss=123.50520325 time/batch=0.47s
55344/77903 (epoch 142.084) train_loss=176.20971680 time/batch=0.65s
55345/77903 (epoch 142.087) train_loss=179.55587769 time/batch=0.72s
55346/77903 (epoch 142.089) train_loss=175.15696716 time/batch=0.67s
55347/77903 (epoch 142.092) train_loss=105.44921875 time/batch=0.46s
55348/77903 (epoch 142.094) train_loss=522.95874023 time/batch=6.91s
55349/77903 (epoch 142.097) train_loss=71.33468628 time/batch=1.22s
55350/77903 (epoch 142.100) train_loss=164.38497925 time/batch=0.61s
55351/77903 (epoch 142.102) train_loss=356.69778442 time/batch=1.21s
55352/77903 (epoch 142.105) train_loss=118.97915649 time/batch=0.58s
55353/77903 (epoch 142.107) train_loss=153.44131470 time/batch=0.59s
55354/77903 (epoch 142.110) train_loss=108.92022705 time/batch=0.47s
55355/77903 (epoch 142.112) train_loss=137.31304932 time/batch=0.56s
55356/77903 (epoch 142.115) train_loss=140.39062500 time/batch=0.54s
55357/77903 (epoch 142.118) train_loss=231.65069580 time/batch=0.81s
55358/77903 (epoch 142.120) train_loss=106.11129761 time/batch=0.50s
55359/77903 (epoch 142.123) train_loss=102.70513916 time/batch=0.42s
55360/77903 (epoch 142.125) train_loss=363.37286377 time/batch=1.18s
55361/77903 (epoch 142.128) train_loss=75.46388245 time/batch=0.39s
55362/77903 (epoch 142.130) train_loss=333.29467773 time/batch=1.12s
55363/77903 (epoch 142.133) train_loss=304.88156128 time/batch=1.10s
55364/77903 (epoch 142.136) train_loss=263.12481689 time/batch=0.95s
55365/77903 (epoch 142.138) train_loss=91.61220551 time/batch=0.38s
55366/77903 (epoch 142.141) train_loss=201.14886475 time/batch=0.65s
55367/77903 (epoch 142.143) train_loss=80.24512482 time/batch=0.35s
55368/77903 (epoch 142.146) train_loss=104.49150085 time/batch=0.36s
55369/77903 (epoch 142.148) train_loss=215.29203796 time/batch=0.74s
55370/77903 (epoch 142.151) train_loss=139.85412598 time/batch=0.62s
55371/77903 (epoch 142.153) train_loss=238.32391357 time/batch=0.87s
55372/77903 (epoch 142.156) train_loss=108.72798920 time/batch=0.52s
55373/77903 (epoch 142.159) train_loss=177.55665588 time/batch=0.62s
55374/77903 (epoch 142.161) train_loss=111.89676666 time/batch=0.48s
55375/77903 (epoch 142.164) train_loss=216.05505371 time/batch=0.77s
55376/77903 (epoch 142.166) train_loss=124.63839722 time/batch=0.53s
55377/77903 (epoch 142.169) train_loss=104.86802673 time/batch=0.45s
55378/77903 (epoch 142.171) train_loss=131.12625122 time/batch=0.52s
55379/77903 (epoch 142.174) train_loss=124.54570007 time/batch=0.49s
55380/77903 (epoch 142.177) train_loss=169.48739624 time/batch=0.64s
55381/77903 (epoch 142.179) train_loss=220.80526733 time/batch=0.84s
55382/77903 (epoch 142.182) train_loss=104.54283905 time/batch=0.43s
55383/77903 (epoch 142.184) train_loss=155.85667419 time/batch=0.57s
55384/77903 (epoch 142.187) train_loss=270.55407715 time/batch=0.94s
55385/77903 (epoch 142.189) train_loss=130.59880066 time/batch=0.58s
55386/77903 (epoch 142.192) train_loss=112.13012695 time/batch=0.40s
55387/77903 (epoch 142.195) train_loss=101.92159271 time/batch=0.38s
55388/77903 (epoch 142.197) train_loss=109.08261108 time/batch=0.43s
55389/77903 (epoch 142.200) train_loss=79.26278687 time/batch=0.31s
55390/77903 (epoch 142.202) train_loss=106.24382019 time/batch=0.38s
55391/77903 (epoch 142.205) train_loss=158.46646118 time/batch=0.63s
55392/77903 (epoch 142.207) train_loss=299.19714355 time/batch=0.98s
55393/77903 (epoch 142.210) train_loss=148.77595520 time/batch=0.61s
55394/77903 (epoch 142.213) train_loss=166.66125488 time/batch=0.61s
55395/77903 (epoch 142.215) train_loss=312.73916626 time/batch=1.05s
55396/77903 (epoch 142.218) train_loss=181.93722534 time/batch=0.77s
55397/77903 (epoch 142.220) train_loss=219.32785034 time/batch=0.80s
55398/77903 (epoch 142.223) train_loss=193.07209778 time/batch=0.76s
55399/77903 (epoch 142.225) train_loss=168.46829224 time/batch=0.63s
55400/77903 (epoch 142.228) train_loss=145.14739990 time/batch=0.58s
55401/77903 (epoch 142.230) train_loss=105.42961121 time/batch=0.46s
55402/77903 (epoch 142.233) train_loss=173.03588867 time/batch=0.65s
55403/77903 (epoch 142.236) train_loss=110.58972168 time/batch=0.48s
55404/77903 (epoch 142.238) train_loss=115.49859619 time/batch=0.45s
55405/77903 (epoch 142.241) train_loss=197.59826660 time/batch=0.70s
55406/77903 (epoch 142.243) train_loss=106.32946777 time/batch=0.44s
55407/77903 (epoch 142.246) train_loss=71.45095825 time/batch=0.27s
55408/77903 (epoch 142.248) train_loss=99.59868622 time/batch=0.32s
55409/77903 (epoch 142.251) train_loss=198.57054138 time/batch=0.68s
55410/77903 (epoch 142.254) train_loss=256.99365234 time/batch=0.90s
55411/77903 (epoch 142.256) train_loss=237.97904968 time/batch=0.91s
55412/77903 (epoch 142.259) train_loss=214.78959656 time/batch=0.80s
55413/77903 (epoch 142.261) train_loss=198.17033386 time/batch=0.77s
55414/77903 (epoch 142.264) train_loss=212.23173523 time/batch=0.86s
55415/77903 (epoch 142.266) train_loss=174.16169739 time/batch=0.66s
55416/77903 (epoch 142.269) train_loss=148.36111450 time/batch=0.58s
55417/77903 (epoch 142.272) train_loss=228.42465210 time/batch=0.80s
55418/77903 (epoch 142.274) train_loss=189.95295715 time/batch=0.73s
55419/77903 (epoch 142.277) train_loss=127.23850250 time/batch=0.52s
55420/77903 (epoch 142.279) train_loss=234.32904053 time/batch=0.81s
55421/77903 (epoch 142.282) train_loss=288.46618652 time/batch=1.09s
55422/77903 (epoch 142.284) train_loss=163.41659546 time/batch=0.70s
55423/77903 (epoch 142.287) train_loss=89.65996552 time/batch=0.33s
55424/77903 (epoch 142.290) train_loss=99.95397949 time/batch=0.34s
55425/77903 (epoch 142.292) train_loss=121.87258148 time/batch=0.46s
55426/77903 (epoch 142.295) train_loss=149.85395813 time/batch=0.58s
55427/77903 (epoch 142.297) train_loss=134.88705444 time/batch=0.53s
55428/77903 (epoch 142.300) train_loss=164.67881775 time/batch=0.63s
55429/77903 (epoch 142.302) train_loss=169.99057007 time/batch=0.67s
55430/77903 (epoch 142.305) train_loss=229.36003113 time/batch=0.85s
55431/77903 (epoch 142.308) train_loss=136.37232971 time/batch=0.58s
55432/77903 (epoch 142.310) train_loss=179.93977356 time/batch=0.71s
55433/77903 (epoch 142.313) train_loss=127.35359192 time/batch=0.54s
55434/77903 (epoch 142.315) train_loss=146.00839233 time/batch=0.58s
55435/77903 (epoch 142.318) train_loss=189.02996826 time/batch=0.71s
55436/77903 (epoch 142.320) train_loss=138.30252075 time/batch=0.60s
55437/77903 (epoch 142.323) train_loss=128.71762085 time/batch=0.51s
55438/77903 (epoch 142.325) train_loss=174.35939026 time/batch=0.66s
55439/77903 (epoch 142.328) train_loss=187.31541443 time/batch=0.66s
55440/77903 (epoch 142.331) train_loss=189.06649780 time/batch=0.72s
55441/77903 (epoch 142.333) train_loss=206.91857910 time/batch=0.77s
55442/77903 (epoch 142.336) train_loss=90.81692505 time/batch=0.38s
55443/77903 (epoch 142.338) train_loss=197.33996582 time/batch=0.69s
55444/77903 (epoch 142.341) train_loss=100.34110260 time/batch=0.43s
55445/77903 (epoch 142.343) train_loss=200.32528687 time/batch=0.74s
55446/77903 (epoch 142.346) train_loss=162.71649170 time/batch=0.68s
55447/77903 (epoch 142.349) train_loss=210.82809448 time/batch=0.75s
55448/77903 (epoch 142.351) train_loss=210.12445068 time/batch=0.79s
55449/77903 (epoch 142.354) train_loss=258.20980835 time/batch=0.93s
55450/77903 (epoch 142.356) train_loss=135.18775940 time/batch=0.56s
55451/77903 (epoch 142.359) train_loss=109.77569580 time/batch=0.42s
55452/77903 (epoch 142.361) train_loss=157.37338257 time/batch=0.58s
55453/77903 (epoch 142.364) train_loss=145.89239502 time/batch=0.60s
55454/77903 (epoch 142.367) train_loss=113.93139648 time/batch=0.49s
55455/77903 (epoch 142.369) train_loss=125.82942963 time/batch=0.49s
55456/77903 (epoch 142.372) train_loss=180.71829224 time/batch=0.66s
55457/77903 (epoch 142.374) train_loss=94.32426453 time/batch=0.37s
55458/77903 (epoch 142.377) train_loss=136.80639648 time/batch=0.56s
55459/77903 (epoch 142.379) train_loss=247.12048340 time/batch=0.88s
55460/77903 (epoch 142.382) train_loss=114.11767578 time/batch=0.53s
55461/77903 (epoch 142.385) train_loss=89.60425568 time/batch=0.32s
55462/77903 (epoch 142.387) train_loss=86.12840271 time/batch=0.30s
55463/77903 (epoch 142.390) train_loss=164.41996765 time/batch=0.61s
55464/77903 (epoch 142.392) train_loss=235.48675537 time/batch=0.85s
55465/77903 (epoch 142.395) train_loss=138.27252197 time/batch=0.58s
55466/77903 (epoch 142.397) train_loss=242.13827515 time/batch=0.83s
55467/77903 (epoch 142.400) train_loss=143.13824463 time/batch=0.61s
55468/77903 (epoch 142.403) train_loss=132.80691528 time/batch=0.58s
55469/77903 (epoch 142.405) train_loss=135.42175293 time/batch=0.53s
55470/77903 (epoch 142.408) train_loss=159.67617798 time/batch=0.64s
55471/77903 (epoch 142.410) train_loss=156.73602295 time/batch=0.62s
55472/77903 (epoch 142.413) train_loss=142.10040283 time/batch=0.59s
55473/77903 (epoch 142.415) train_loss=188.93655396 time/batch=0.71s
55474/77903 (epoch 142.418) train_loss=105.42205811 time/batch=0.43s
55475/77903 (epoch 142.420) train_loss=178.28289795 time/batch=0.67s
55476/77903 (epoch 142.423) train_loss=222.65420532 time/batch=0.86s
55477/77903 (epoch 142.426) train_loss=122.35623169 time/batch=0.54s
55478/77903 (epoch 142.428) train_loss=220.24444580 time/batch=0.80s
55479/77903 (epoch 142.431) train_loss=132.07623291 time/batch=0.55s
55480/77903 (epoch 142.433) train_loss=119.35658264 time/batch=0.48s
55481/77903 (epoch 142.436) train_loss=185.80938721 time/batch=0.67s
55482/77903 (epoch 142.438) train_loss=114.29993439 time/batch=0.50s
55483/77903 (epoch 142.441) train_loss=111.35798645 time/batch=0.42s
55484/77903 (epoch 142.444) train_loss=108.13708496 time/batch=0.43s
55485/77903 (epoch 142.446) train_loss=108.24195862 time/batch=0.39s
55486/77903 (epoch 142.449) train_loss=162.19279480 time/batch=0.61s
55487/77903 (epoch 142.451) train_loss=93.16349792 time/batch=0.35s
55488/77903 (epoch 142.454) train_loss=214.39004517 time/batch=0.75s
55489/77903 (epoch 142.456) train_loss=112.39147186 time/batch=0.44s
55490/77903 (epoch 142.459) train_loss=164.86831665 time/batch=0.61s
55491/77903 (epoch 142.462) train_loss=173.74337769 time/batch=0.68s
55492/77903 (epoch 142.464) train_loss=91.51997375 time/batch=0.40s
55493/77903 (epoch 142.467) train_loss=133.69796753 time/batch=0.51s
55494/77903 (epoch 142.469) train_loss=170.59617615 time/batch=0.62s
55495/77903 (epoch 142.472) train_loss=122.14213562 time/batch=0.52s
55496/77903 (epoch 142.474) train_loss=145.05474854 time/batch=0.58s
55497/77903 (epoch 142.477) train_loss=220.09704590 time/batch=0.83s
55498/77903 (epoch 142.480) train_loss=95.66320801 time/batch=0.41s
55499/77903 (epoch 142.482) train_loss=144.87007141 time/batch=0.54s
55500/77903 (epoch 142.485) train_loss=102.68190002 time/batch=0.42s
55501/77903 (epoch 142.487) train_loss=122.56877899 time/batch=0.47s
55502/77903 (epoch 142.490) train_loss=109.90748596 time/batch=0.46s
55503/77903 (epoch 142.492) train_loss=229.04196167 time/batch=0.76s
55504/77903 (epoch 142.495) train_loss=181.85926819 time/batch=0.71s
55505/77903 (epoch 142.497) train_loss=146.47366333 time/batch=0.61s
55506/77903 (epoch 142.500) train_loss=87.14587402 time/batch=0.34s
55507/77903 (epoch 142.503) train_loss=213.73255920 time/batch=0.76s
55508/77903 (epoch 142.505) train_loss=191.61022949 time/batch=0.78s
55509/77903 (epoch 142.508) train_loss=212.91928101 time/batch=0.85s
55510/77903 (epoch 142.510) train_loss=153.67390442 time/batch=0.59s
55511/77903 (epoch 142.513) train_loss=212.41622925 time/batch=0.72s
55512/77903 (epoch 142.515) train_loss=280.94323730 time/batch=0.99s
55513/77903 (epoch 142.518) train_loss=106.01197052 time/batch=0.53s
55514/77903 (epoch 142.521) train_loss=171.98420715 time/batch=0.61s
55515/77903 (epoch 142.523) train_loss=159.17060852 time/batch=0.57s
55516/77903 (epoch 142.526) train_loss=111.11909485 time/batch=0.46s
55517/77903 (epoch 142.528) train_loss=111.56004333 time/batch=0.46s
55518/77903 (epoch 142.531) train_loss=151.64924622 time/batch=0.60s
55519/77903 (epoch 142.533) train_loss=97.19026184 time/batch=0.37s
55520/77903 (epoch 142.536) train_loss=177.17901611 time/batch=0.62s
55521/77903 (epoch 142.539) train_loss=214.06169128 time/batch=0.78s
55522/77903 (epoch 142.541) train_loss=96.20452881 time/batch=0.42s
55523/77903 (epoch 142.544) train_loss=117.52618408 time/batch=0.43s
55524/77903 (epoch 142.546) train_loss=143.37078857 time/batch=0.54s
55525/77903 (epoch 142.549) train_loss=107.22316742 time/batch=0.45s
55526/77903 (epoch 142.551) train_loss=156.10736084 time/batch=0.58s
55527/77903 (epoch 142.554) train_loss=98.87674713 time/batch=0.39s
55528/77903 (epoch 142.557) train_loss=152.77009583 time/batch=0.57s
55529/77903 (epoch 142.559) train_loss=170.04835510 time/batch=0.67s
55530/77903 (epoch 142.562) train_loss=138.63162231 time/batch=0.58s
55531/77903 (epoch 142.564) train_loss=92.18678284 time/batch=0.40s
55532/77903 (epoch 142.567) train_loss=161.95822144 time/batch=0.60s
55533/77903 (epoch 142.569) train_loss=108.55068207 time/batch=0.44s
55534/77903 (epoch 142.572) train_loss=158.40084839 time/batch=0.58s
55535/77903 (epoch 142.575) train_loss=221.74752808 time/batch=0.81s
55536/77903 (epoch 142.577) train_loss=116.59432220 time/batch=0.47s
55537/77903 (epoch 142.580) train_loss=128.79615784 time/batch=0.49s
55538/77903 (epoch 142.582) train_loss=241.85363770 time/batch=0.83s
55539/77903 (epoch 142.585) train_loss=147.73980713 time/batch=0.58s
55540/77903 (epoch 142.587) train_loss=223.72402954 time/batch=0.80s
55541/77903 (epoch 142.590) train_loss=132.45989990 time/batch=0.59s
55542/77903 (epoch 142.592) train_loss=131.62988281 time/batch=0.59s
55543/77903 (epoch 142.595) train_loss=111.05424500 time/batch=0.49s
55544/77903 (epoch 142.598) train_loss=123.27860260 time/batch=0.48s
55545/77903 (epoch 142.600) train_loss=86.96260071 time/batch=0.33s
55546/77903 (epoch 142.603) train_loss=97.36270905 time/batch=0.34s
55547/77903 (epoch 142.605) train_loss=160.24682617 time/batch=0.59s
55548/77903 (epoch 142.608) train_loss=165.61663818 time/batch=0.63s
55549/77903 (epoch 142.610) train_loss=207.49124146 time/batch=0.76s
55550/77903 (epoch 142.613) train_loss=224.44348145 time/batch=0.83s
55551/77903 (epoch 142.616) train_loss=230.02066040 time/batch=0.84s
55552/77903 (epoch 142.618) train_loss=207.37420654 time/batch=0.76s
55553/77903 (epoch 142.621) train_loss=139.96810913 time/batch=0.55s
55554/77903 (epoch 142.623) train_loss=127.71002197 time/batch=0.53s
55555/77903 (epoch 142.626) train_loss=198.70918274 time/batch=0.73s
55556/77903 (epoch 142.628) train_loss=136.99810791 time/batch=0.62s
55557/77903 (epoch 142.631) train_loss=110.05973816 time/batch=0.48s
