vocabulary size: 212
n tunes: 89927
n train tunes: 85447.0
n validation tunes: 4480.0
123171/133510 (epoch 92.255) train_loss=111.84566498 time/batch=0.55s
123172/133510 (epoch 92.256) train_loss=175.72866821 time/batch=0.83s
123173/133510 (epoch 92.257) train_loss=268.61108398 time/batch=1.06s
123174/133510 (epoch 92.258) train_loss=77.66740417 time/batch=0.39s
123175/133510 (epoch 92.258) train_loss=104.38204193 time/batch=0.44s
123176/133510 (epoch 92.259) train_loss=72.37634277 time/batch=0.32s
123177/133510 (epoch 92.260) train_loss=202.22358704 time/batch=0.83s
123178/133510 (epoch 92.261) train_loss=290.37661743 time/batch=1.12s
123179/133510 (epoch 92.261) train_loss=134.39898682 time/batch=0.68s
123180/133510 (epoch 92.262) train_loss=91.29493713 time/batch=0.43s
123181/133510 (epoch 92.263) train_loss=227.23773193 time/batch=0.87s
123182/133510 (epoch 92.264) train_loss=184.17610168 time/batch=0.88s
123183/133510 (epoch 92.264) train_loss=145.51107788 time/batch=0.71s
123184/133510 (epoch 92.265) train_loss=315.57751465 time/batch=1.06s
123185/133510 (epoch 92.266) train_loss=92.95874786 time/batch=0.56s
123186/133510 (epoch 92.267) train_loss=131.87074280 time/batch=0.61s
123187/133510 (epoch 92.267) train_loss=86.08353424 time/batch=0.33s
123188/133510 (epoch 92.268) train_loss=85.52931213 time/batch=0.39s
123189/133510 (epoch 92.269) train_loss=276.32458496 time/batch=1.01s
123190/133510 (epoch 92.270) train_loss=305.54235840 time/batch=1.21s
123191/133510 (epoch 92.270) train_loss=223.45291138 time/batch=0.89s
123192/133510 (epoch 92.271) train_loss=270.42199707 time/batch=1.17s
123193/133510 (epoch 92.272) train_loss=248.79916382 time/batch=0.98s
123194/133510 (epoch 92.273) train_loss=349.15051270 time/batch=1.23s
123195/133510 (epoch 92.273) train_loss=86.73452759 time/batch=0.45s
123196/133510 (epoch 92.274) train_loss=101.10939789 time/batch=0.40s
123197/133510 (epoch 92.275) train_loss=124.83220673 time/batch=0.54s
123198/133510 (epoch 92.276) train_loss=147.22612000 time/batch=0.67s
123199/133510 (epoch 92.276) train_loss=95.10499573 time/batch=0.49s
123200/133510 (epoch 92.277) train_loss=210.17048645 time/batch=0.81s
123201/133510 (epoch 92.278) train_loss=94.38154602 time/batch=0.43s
123202/133510 (epoch 92.279) train_loss=191.23730469 time/batch=0.74s
123203/133510 (epoch 92.279) train_loss=90.57032013 time/batch=0.33s
123204/133510 (epoch 92.280) train_loss=161.87411499 time/batch=0.66s
123205/133510 (epoch 92.281) train_loss=101.36164856 time/batch=0.41s
123206/133510 (epoch 92.282) train_loss=115.03144836 time/batch=0.51s
123207/133510 (epoch 92.282) train_loss=98.75872803 time/batch=0.45s
123208/133510 (epoch 92.283) train_loss=91.19316101 time/batch=0.38s
123209/133510 (epoch 92.284) train_loss=89.16450500 time/batch=0.37s
123210/133510 (epoch 92.285) train_loss=184.41352844 time/batch=0.75s
123211/133510 (epoch 92.285) train_loss=93.49171448 time/batch=0.49s
123212/133510 (epoch 92.286) train_loss=178.73733521 time/batch=0.73s
123213/133510 (epoch 92.287) train_loss=269.48413086 time/batch=1.11s
123214/133510 (epoch 92.288) train_loss=109.69851685 time/batch=0.58s
123215/133510 (epoch 92.288) train_loss=174.22254944 time/batch=0.76s
123216/133510 (epoch 92.289) train_loss=217.57766724 time/batch=0.89s
123217/133510 (epoch 92.290) train_loss=171.88514709 time/batch=0.73s
123218/133510 (epoch 92.291) train_loss=256.67358398 time/batch=0.94s
123219/133510 (epoch 92.291) train_loss=80.30673981 time/batch=0.39s
123220/133510 (epoch 92.292) train_loss=201.21932983 time/batch=0.77s
123221/133510 (epoch 92.293) train_loss=169.20367432 time/batch=0.82s
123222/133510 (epoch 92.294) train_loss=157.31829834 time/batch=0.70s
123223/133510 (epoch 92.294) train_loss=82.93092346 time/batch=0.38s
123224/133510 (epoch 92.295) train_loss=119.78128815 time/batch=0.49s
123225/133510 (epoch 92.296) train_loss=188.43304443 time/batch=0.78s
123226/133510 (epoch 92.297) train_loss=167.91868591 time/batch=0.73s
123227/133510 (epoch 92.297) train_loss=258.65359497 time/batch=1.10s
123228/133510 (epoch 92.298) train_loss=91.42372131 time/batch=0.56s
123229/133510 (epoch 92.299) train_loss=85.41938782 time/batch=0.36s
123230/133510 (epoch 92.300) train_loss=107.23983765 time/batch=0.48s
123231/133510 (epoch 92.300) train_loss=168.15042114 time/batch=0.69s
123232/133510 (epoch 92.301) train_loss=231.95910645 time/batch=0.82s
123233/133510 (epoch 92.302) train_loss=139.45314026 time/batch=0.63s
123234/133510 (epoch 92.303) train_loss=165.14665222 time/batch=0.72s
123235/133510 (epoch 92.303) train_loss=129.29492188 time/batch=0.63s
123236/133510 (epoch 92.304) train_loss=248.12539673 time/batch=0.92s
123237/133510 (epoch 92.305) train_loss=166.58694458 time/batch=0.74s
123238/133510 (epoch 92.306) train_loss=124.70600128 time/batch=0.60s
123239/133510 (epoch 92.306) train_loss=148.29803467 time/batch=0.68s
123240/133510 (epoch 92.307) train_loss=279.30282593 time/batch=1.08s
123241/133510 (epoch 92.308) train_loss=100.57559967 time/batch=0.58s
123242/133510 (epoch 92.309) train_loss=81.14685059 time/batch=0.31s
123243/133510 (epoch 92.309) train_loss=146.50172424 time/batch=0.59s
123244/133510 (epoch 92.310) train_loss=183.29513550 time/batch=0.78s
123245/133510 (epoch 92.311) train_loss=78.89950562 time/batch=0.33s
123246/133510 (epoch 92.312) train_loss=152.35769653 time/batch=0.57s
123247/133510 (epoch 92.312) train_loss=179.81198120 time/batch=0.73s
123248/133510 (epoch 92.313) train_loss=87.87335968 time/batch=0.42s
123249/133510 (epoch 92.314) train_loss=102.29626465 time/batch=0.47s
123250/133510 (epoch 92.315) train_loss=222.21084595 time/batch=0.84s
123251/133510 (epoch 92.315) train_loss=122.01908875 time/batch=0.57s
123252/133510 (epoch 92.316) train_loss=217.42219543 time/batch=0.85s
123253/133510 (epoch 92.317) train_loss=93.52892303 time/batch=0.49s
123254/133510 (epoch 92.318) train_loss=199.83795166 time/batch=0.82s
123255/133510 (epoch 92.318) train_loss=180.03564453 time/batch=0.76s
123256/133510 (epoch 92.319) train_loss=115.51498413 time/batch=0.56s
123257/133510 (epoch 92.320) train_loss=80.37649536 time/batch=0.35s
123258/133510 (epoch 92.321) train_loss=117.34420776 time/batch=0.49s
123259/133510 (epoch 92.321) train_loss=171.03475952 time/batch=0.70s
123260/133510 (epoch 92.322) train_loss=132.17564392 time/batch=0.58s
123261/133510 (epoch 92.323) train_loss=135.00173950 time/batch=0.55s
123262/133510 (epoch 92.324) train_loss=101.81343079 time/batch=0.40s
123263/133510 (epoch 92.324) train_loss=77.69561768 time/batch=0.35s
123264/133510 (epoch 92.325) train_loss=246.35757446 time/batch=0.91s
123265/133510 (epoch 92.326) train_loss=91.58295441 time/batch=0.48s
123266/133510 (epoch 92.327) train_loss=91.23675537 time/batch=0.38s
123267/133510 (epoch 92.327) train_loss=217.16867065 time/batch=0.83s
123268/133510 (epoch 92.328) train_loss=140.01774597 time/batch=0.67s
123269/133510 (epoch 92.329) train_loss=208.08758545 time/batch=0.81s
123270/133510 (epoch 92.330) train_loss=183.69226074 time/batch=0.72s
123271/133510 (epoch 92.330) train_loss=207.59616089 time/batch=0.83s
123272/133510 (epoch 92.331) train_loss=161.37322998 time/batch=0.71s
123273/133510 (epoch 92.332) train_loss=157.77903748 time/batch=0.69s
123274/133510 (epoch 92.333) train_loss=130.42218018 time/batch=0.62s
123275/133510 (epoch 92.333) train_loss=224.70458984 time/batch=0.88s
123276/133510 (epoch 92.334) train_loss=213.28073120 time/batch=0.90s
123277/133510 (epoch 92.335) train_loss=131.64723206 time/batch=0.58s
123278/133510 (epoch 92.336) train_loss=181.65557861 time/batch=0.70s
123279/133510 (epoch 92.336) train_loss=138.25891113 time/batch=0.66s
123280/133510 (epoch 92.337) train_loss=86.60136414 time/batch=0.32s
123281/133510 (epoch 92.338) train_loss=81.13003540 time/batch=0.35s
123282/133510 (epoch 92.339) train_loss=102.06056976 time/batch=0.48s
123283/133510 (epoch 92.339) train_loss=128.94387817 time/batch=0.60s
123284/133510 (epoch 92.340) train_loss=199.58489990 time/batch=0.79s
123285/133510 (epoch 92.341) train_loss=110.05357361 time/batch=0.61s
123286/133510 (epoch 92.341) train_loss=134.76266479 time/batch=0.61s
123287/133510 (epoch 92.342) train_loss=152.72140503 time/batch=0.65s
123288/133510 (epoch 92.343) train_loss=65.54384613 time/batch=0.28s
123289/133510 (epoch 92.344) train_loss=308.45544434 time/batch=1.03s
123290/133510 (epoch 92.344) train_loss=156.30288696 time/batch=0.75s
123291/133510 (epoch 92.345) train_loss=77.84642029 time/batch=0.35s
123292/133510 (epoch 92.346) train_loss=127.48524475 time/batch=0.52s
123293/133510 (epoch 92.347) train_loss=236.38218689 time/batch=0.89s
123294/133510 (epoch 92.347) train_loss=109.79035950 time/batch=0.55s
123295/133510 (epoch 92.348) train_loss=257.63842773 time/batch=0.95s
123296/133510 (epoch 92.349) train_loss=194.33241272 time/batch=0.87s
123297/133510 (epoch 92.350) train_loss=155.64320374 time/batch=0.70s
123298/133510 (epoch 92.350) train_loss=65.43692017 time/batch=0.30s
123299/133510 (epoch 92.351) train_loss=133.45207214 time/batch=0.56s
123300/133510 (epoch 92.352) train_loss=90.96331787 time/batch=0.33s
123301/133510 (epoch 92.353) train_loss=80.07780457 time/batch=0.28s
123302/133510 (epoch 92.353) train_loss=74.57562256 time/batch=0.28s
123303/133510 (epoch 92.354) train_loss=83.00794983 time/batch=0.32s
123304/133510 (epoch 92.355) train_loss=116.17165375 time/batch=0.55s
123305/133510 (epoch 92.356) train_loss=134.47393799 time/batch=0.62s
123306/133510 (epoch 92.356) train_loss=90.56991577 time/batch=0.41s
123307/133510 (epoch 92.357) train_loss=189.63674927 time/batch=0.71s
123308/133510 (epoch 92.358) train_loss=86.31442261 time/batch=0.46s
123309/133510 (epoch 92.359) train_loss=123.86643982 time/batch=0.57s
123310/133510 (epoch 92.359) train_loss=95.22637939 time/batch=0.42s
123311/133510 (epoch 92.360) train_loss=156.48574829 time/batch=0.67s
123312/133510 (epoch 92.361) train_loss=131.16213989 time/batch=0.57s
123313/133510 (epoch 92.362) train_loss=131.80438232 time/batch=0.55s
123314/133510 (epoch 92.362) train_loss=210.28779602 time/batch=0.82s
123315/133510 (epoch 92.363) train_loss=91.32173920 time/batch=0.49s
123316/133510 (epoch 92.364) train_loss=164.85928345 time/batch=0.70s
123317/133510 (epoch 92.365) train_loss=163.24742126 time/batch=0.74s
123318/133510 (epoch 92.365) train_loss=195.13455200 time/batch=0.86s
123319/133510 (epoch 92.366) train_loss=90.14042664 time/batch=0.50s
123320/133510 (epoch 92.367) train_loss=76.88276672 time/batch=0.35s
123321/133510 (epoch 92.368) train_loss=115.86823273 time/batch=0.48s
123322/133510 (epoch 92.368) train_loss=74.09216309 time/batch=0.29s
123323/133510 (epoch 92.369) train_loss=181.31251526 time/batch=0.79s
123324/133510 (epoch 92.370) train_loss=91.54145813 time/batch=0.49s
123325/133510 (epoch 92.371) train_loss=273.94729614 time/batch=0.90s
123326/133510 (epoch 92.371) train_loss=259.08358765 time/batch=0.98s
123327/133510 (epoch 92.372) train_loss=126.71035004 time/batch=0.60s
123328/133510 (epoch 92.373) train_loss=71.67835999 time/batch=0.34s
123329/133510 (epoch 92.374) train_loss=98.64523315 time/batch=0.40s
123330/133510 (epoch 92.374) train_loss=210.94915771 time/batch=0.83s
123331/133510 (epoch 92.375) train_loss=79.78335571 time/batch=0.34s
123332/133510 (epoch 92.376) train_loss=159.67340088 time/batch=0.65s
123333/133510 (epoch 92.377) train_loss=75.62333679 time/batch=0.40s
123334/133510 (epoch 92.377) train_loss=211.31323242 time/batch=0.77s
123335/133510 (epoch 92.378) train_loss=110.42420197 time/batch=0.53s
123336/133510 (epoch 92.379) train_loss=174.33078003 time/batch=0.70s
123337/133510 (epoch 92.380) train_loss=111.31002808 time/batch=0.55s
123338/133510 (epoch 92.380) train_loss=120.24404907 time/batch=0.56s
123339/133510 (epoch 92.381) train_loss=193.66442871 time/batch=0.85s
123340/133510 (epoch 92.382) train_loss=163.63488770 time/batch=0.73s
123341/133510 (epoch 92.383) train_loss=101.68265533 time/batch=0.51s
123342/133510 (epoch 92.383) train_loss=273.46566772 time/batch=1.05s
123343/133510 (epoch 92.384) train_loss=88.21379089 time/batch=0.44s
123344/133510 (epoch 92.385) train_loss=115.32167053 time/batch=0.53s
123345/133510 (epoch 92.386) train_loss=138.64326477 time/batch=0.63s
123346/133510 (epoch 92.386) train_loss=170.04586792 time/batch=0.71s
123347/133510 (epoch 92.387) train_loss=115.63800049 time/batch=0.54s
123348/133510 (epoch 92.388) train_loss=93.08171082 time/batch=0.44s
123349/133510 (epoch 92.389) train_loss=133.59376526 time/batch=0.59s
123350/133510 (epoch 92.389) train_loss=181.98196411 time/batch=0.84s
123351/133510 (epoch 92.390) train_loss=200.43380737 time/batch=0.84s
123352/133510 (epoch 92.391) train_loss=80.09584045 time/batch=0.35s
123353/133510 (epoch 92.392) train_loss=73.39888000 time/batch=0.30s
123354/133510 (epoch 92.392) train_loss=159.26303101 time/batch=0.63s
123355/133510 (epoch 92.393) train_loss=182.71923828 time/batch=0.83s
123356/133510 (epoch 92.394) train_loss=117.74867249 time/batch=0.56s
123357/133510 (epoch 92.395) train_loss=122.82336426 time/batch=0.54s
123358/133510 (epoch 92.395) train_loss=139.88183594 time/batch=0.62s
123359/133510 (epoch 92.396) train_loss=89.33595276 time/batch=0.36s
123360/133510 (epoch 92.397) train_loss=189.08389282 time/batch=0.81s
123361/133510 (epoch 92.398) train_loss=83.59523773 time/batch=0.41s
123362/133510 (epoch 92.398) train_loss=165.88739014 time/batch=0.74s
123363/133510 (epoch 92.399) train_loss=86.59005737 time/batch=0.41s
123364/133510 (epoch 92.400) train_loss=199.63391113 time/batch=0.83s
123365/133510 (epoch 92.401) train_loss=162.59091187 time/batch=0.79s
123366/133510 (epoch 92.401) train_loss=63.75159836 time/batch=0.30s
123367/133510 (epoch 92.402) train_loss=128.75308228 time/batch=0.51s
123368/133510 (epoch 92.403) train_loss=145.43069458 time/batch=0.67s
123369/133510 (epoch 92.404) train_loss=100.82269287 time/batch=0.49s
123370/133510 (epoch 92.404) train_loss=109.40420532 time/batch=0.49s
123371/133510 (epoch 92.405) train_loss=181.13409424 time/batch=0.71s
123372/133510 (epoch 92.406) train_loss=84.75360870 time/batch=0.46s
123373/133510 (epoch 92.407) train_loss=136.35842896 time/batch=0.60s
123374/133510 (epoch 92.407) train_loss=154.86660767 time/batch=0.63s
123375/133510 (epoch 92.408) train_loss=183.17205811 time/batch=0.85s
123376/133510 (epoch 92.409) train_loss=92.09533691 time/batch=0.46s
123377/133510 (epoch 92.410) train_loss=113.48387146 time/batch=0.56s
123378/133510 (epoch 92.410) train_loss=121.67235565 time/batch=0.53s
123379/133510 (epoch 92.411) train_loss=86.57047272 time/batch=0.37s
123380/133510 (epoch 92.412) train_loss=198.15820312 time/batch=0.74s
123381/133510 (epoch 92.413) train_loss=92.53717041 time/batch=0.45s
123382/133510 (epoch 92.413) train_loss=117.68302917 time/batch=0.56s
123383/133510 (epoch 92.414) train_loss=371.21694946 time/batch=1.19s
123384/133510 (epoch 92.415) train_loss=226.92916870 time/batch=1.00s
123385/133510 (epoch 92.416) train_loss=89.87033081 time/batch=0.42s
123386/133510 (epoch 92.416) train_loss=59.96488953 time/batch=0.23s
123387/133510 (epoch 92.417) train_loss=90.99848175 time/batch=0.43s
123388/133510 (epoch 92.418) train_loss=129.57348633 time/batch=0.54s
123389/133510 (epoch 92.419) train_loss=95.96689606 time/batch=0.46s
123390/133510 (epoch 92.419) train_loss=79.25056458 time/batch=0.35s
123391/133510 (epoch 92.420) train_loss=207.30145264 time/batch=0.77s
123392/133510 (epoch 92.421) train_loss=95.12992096 time/batch=0.47s
123393/133510 (epoch 92.422) train_loss=177.74011230 time/batch=0.72s
123394/133510 (epoch 92.422) train_loss=231.90567017 time/batch=0.93s
123395/133510 (epoch 92.423) train_loss=253.49798584 time/batch=0.96s
123396/133510 (epoch 92.424) train_loss=91.17376709 time/batch=0.49s
123397/133510 (epoch 92.425) train_loss=90.51259613 time/batch=0.42s
123398/133510 (epoch 92.425) train_loss=138.63742065 time/batch=0.59s
123399/133510 (epoch 92.426) train_loss=132.67570496 time/batch=0.62s
123400/133510 (epoch 92.427) train_loss=175.65324402 time/batch=0.73s
123401/133510 (epoch 92.428) train_loss=63.26482391 time/batch=0.29s
123402/133510 (epoch 92.428) train_loss=265.94311523 time/batch=1.04s
123403/133510 (epoch 92.429) train_loss=90.79713440 time/batch=0.48s
123404/133510 (epoch 92.430) train_loss=182.30924988 time/batch=0.81s
123405/133510 (epoch 92.431) train_loss=96.18659973 time/batch=0.51s
123406/133510 (epoch 92.431) train_loss=265.32965088 time/batch=0.99s
123407/133510 (epoch 92.432) train_loss=124.94361877 time/batch=0.61s
123408/133510 (epoch 92.433) train_loss=121.72932434 time/batch=0.56s
123409/133510 (epoch 92.434) train_loss=90.69436646 time/batch=0.42s
123410/133510 (epoch 92.434) train_loss=114.58303833 time/batch=0.52s
123411/133510 (epoch 92.435) train_loss=65.18132019 time/batch=0.27s
123412/133510 (epoch 92.436) train_loss=191.86019897 time/batch=0.74s
123413/133510 (epoch 92.437) train_loss=200.58407593 time/batch=0.85s
123414/133510 (epoch 92.437) train_loss=107.13341522 time/batch=0.53s
123415/133510 (epoch 92.438) train_loss=94.27243805 time/batch=0.45s
123416/133510 (epoch 92.439) train_loss=127.81687927 time/batch=0.59s
123417/133510 (epoch 92.440) train_loss=90.66078186 time/batch=0.48s
123418/133510 (epoch 92.440) train_loss=121.70271301 time/batch=0.52s
123419/133510 (epoch 92.441) train_loss=105.57519531 time/batch=0.47s
123420/133510 (epoch 92.442) train_loss=79.94006348 time/batch=0.28s
123421/133510 (epoch 92.443) train_loss=82.58520508 time/batch=0.32s
123422/133510 (epoch 92.443) train_loss=64.93426514 time/batch=0.25s
123423/133510 (epoch 92.444) train_loss=118.20287323 time/batch=0.54s
123424/133510 (epoch 92.445) train_loss=84.64951324 time/batch=0.39s
123425/133510 (epoch 92.446) train_loss=123.62344360 time/batch=0.55s
123426/133510 (epoch 92.446) train_loss=306.68460083 time/batch=1.20s
123427/133510 (epoch 92.447) train_loss=169.38195801 time/batch=0.79s
123428/133510 (epoch 92.448) train_loss=199.65365601 time/batch=0.82s
123429/133510 (epoch 92.449) train_loss=78.26902771 time/batch=0.40s
