vocabulary size: 223
n tunes: 26273
n train tunes: 24929.0
n validation tunes: 1344.0
21497/38951 (epoch 55.189) train_loss=242.02192688 time/batch=0.77s
21498/38951 (epoch 55.192) train_loss=167.31307983 time/batch=0.59s
21499/38951 (epoch 55.194) train_loss=213.08059692 time/batch=0.67s
21500/38951 (epoch 55.197) train_loss=287.41531372 time/batch=0.89s
21501/38951 (epoch 55.199) train_loss=109.70537567 time/batch=0.41s
21502/38951 (epoch 55.202) train_loss=132.47900391 time/batch=0.45s
21503/38951 (epoch 55.204) train_loss=79.08708191 time/batch=0.27s
21504/38951 (epoch 55.207) train_loss=396.72247314 time/batch=1.14s
21505/38951 (epoch 55.210) train_loss=147.70869446 time/batch=0.59s
21506/38951 (epoch 55.212) train_loss=163.32839966 time/batch=0.58s
21507/38951 (epoch 55.215) train_loss=106.24754333 time/batch=0.34s
21508/38951 (epoch 55.217) train_loss=122.66737366 time/batch=0.41s
21509/38951 (epoch 55.220) train_loss=124.50903320 time/batch=0.45s
21510/38951 (epoch 55.222) train_loss=273.67810059 time/batch=0.85s
21511/38951 (epoch 55.225) train_loss=100.33917236 time/batch=0.36s
21512/38951 (epoch 55.228) train_loss=179.16339111 time/batch=0.55s
21513/38951 (epoch 55.230) train_loss=177.86175537 time/batch=0.55s
21514/38951 (epoch 55.233) train_loss=256.48120117 time/batch=0.80s
21515/38951 (epoch 55.235) train_loss=300.62496948 time/batch=0.96s
21516/38951 (epoch 55.238) train_loss=218.05958557 time/batch=0.71s
21517/38951 (epoch 55.240) train_loss=163.01181030 time/batch=0.60s
21518/38951 (epoch 55.243) train_loss=78.33300781 time/batch=0.27s
21519/38951 (epoch 55.246) train_loss=197.21546936 time/batch=0.59s
21520/38951 (epoch 55.248) train_loss=102.96852875 time/batch=0.36s
21521/38951 (epoch 55.251) train_loss=160.88348389 time/batch=0.53s
21522/38951 (epoch 55.253) train_loss=292.84338379 time/batch=0.89s
21523/38951 (epoch 55.256) train_loss=235.10797119 time/batch=0.78s
21524/38951 (epoch 55.258) train_loss=146.36389160 time/batch=0.53s
21525/38951 (epoch 55.261) train_loss=81.17365265 time/batch=0.26s
21526/38951 (epoch 55.264) train_loss=381.74963379 time/batch=1.07s
21527/38951 (epoch 55.266) train_loss=143.58837891 time/batch=0.59s
21528/38951 (epoch 55.269) train_loss=113.01932526 time/batch=0.35s
21529/38951 (epoch 55.271) train_loss=121.89909363 time/batch=0.39s
21530/38951 (epoch 55.274) train_loss=336.28918457 time/batch=0.93s
21531/38951 (epoch 55.276) train_loss=221.32135010 time/batch=0.77s
21532/38951 (epoch 55.279) train_loss=130.04301453 time/batch=0.47s
21533/38951 (epoch 55.281) train_loss=124.29295349 time/batch=0.44s
21534/38951 (epoch 55.284) train_loss=277.44171143 time/batch=0.83s
21535/38951 (epoch 55.287) train_loss=266.15963745 time/batch=0.88s
21536/38951 (epoch 55.289) train_loss=190.08677673 time/batch=0.65s
21537/38951 (epoch 55.292) train_loss=264.50714111 time/batch=0.84s
21538/38951 (epoch 55.294) train_loss=99.12770844 time/batch=0.35s
21539/38951 (epoch 55.297) train_loss=207.25856018 time/batch=0.64s
21540/38951 (epoch 55.299) train_loss=254.15261841 time/batch=0.78s
21541/38951 (epoch 55.302) train_loss=281.04827881 time/batch=0.88s
21542/38951 (epoch 55.305) train_loss=231.32397461 time/batch=0.80s
21543/38951 (epoch 55.307) train_loss=121.28237152 time/batch=0.45s
21544/38951 (epoch 55.310) train_loss=204.91516113 time/batch=0.66s
21545/38951 (epoch 55.312) train_loss=103.95208740 time/batch=0.36s
21546/38951 (epoch 55.315) train_loss=117.21873474 time/batch=0.37s
21547/38951 (epoch 55.317) train_loss=238.36972046 time/batch=0.71s
21548/38951 (epoch 55.320) train_loss=198.60408020 time/batch=0.68s
21549/38951 (epoch 55.323) train_loss=201.24314880 time/batch=0.65s
21550/38951 (epoch 55.325) train_loss=166.02661133 time/batch=0.56s
21551/38951 (epoch 55.328) train_loss=220.56280518 time/batch=0.69s
21552/38951 (epoch 55.330) train_loss=144.51684570 time/batch=0.50s
21553/38951 (epoch 55.333) train_loss=143.66569519 time/batch=0.48s
21554/38951 (epoch 55.335) train_loss=108.62026978 time/batch=0.34s
21555/38951 (epoch 55.338) train_loss=119.02848816 time/batch=0.37s
21556/38951 (epoch 55.341) train_loss=241.20993042 time/batch=0.75s
21557/38951 (epoch 55.343) train_loss=127.67747498 time/batch=0.49s
21558/38951 (epoch 55.346) train_loss=214.61886597 time/batch=0.68s
21559/38951 (epoch 55.348) train_loss=119.69520569 time/batch=0.42s
21560/38951 (epoch 55.351) train_loss=179.98501587 time/batch=0.59s
21561/38951 (epoch 55.353) train_loss=169.39135742 time/batch=0.57s
21562/38951 (epoch 55.356) train_loss=119.16723633 time/batch=0.40s
21563/38951 (epoch 55.358) train_loss=168.07447815 time/batch=0.53s
21564/38951 (epoch 55.361) train_loss=287.64508057 time/batch=0.86s
21565/38951 (epoch 55.364) train_loss=282.55249023 time/batch=0.88s
21566/38951 (epoch 55.366) train_loss=114.47769165 time/batch=0.41s
21567/38951 (epoch 55.369) train_loss=135.10258484 time/batch=0.46s
21568/38951 (epoch 55.371) train_loss=96.28734589 time/batch=0.32s
21569/38951 (epoch 55.374) train_loss=236.27938843 time/batch=0.68s
21570/38951 (epoch 55.376) train_loss=269.44171143 time/batch=0.83s
21571/38951 (epoch 55.379) train_loss=113.08656311 time/batch=0.42s
21572/38951 (epoch 55.382) train_loss=239.34576416 time/batch=0.73s
21573/38951 (epoch 55.384) train_loss=133.00993347 time/batch=0.50s
21574/38951 (epoch 55.387) train_loss=268.98809814 time/batch=0.78s
21575/38951 (epoch 55.389) train_loss=106.39118958 time/batch=0.40s
21576/38951 (epoch 55.392) train_loss=320.89263916 time/batch=0.93s
21577/38951 (epoch 55.394) train_loss=166.49307251 time/batch=0.60s
21578/38951 (epoch 55.397) train_loss=200.03091431 time/batch=0.66s
21579/38951 (epoch 55.400) train_loss=254.22921753 time/batch=0.84s
21580/38951 (epoch 55.402) train_loss=362.66040039 time/batch=1.22s
21581/38951 (epoch 55.405) train_loss=170.29010010 time/batch=0.68s
21582/38951 (epoch 55.407) train_loss=365.43389893 time/batch=1.19s
21583/38951 (epoch 55.410) train_loss=117.07598114 time/batch=0.50s
21584/38951 (epoch 55.412) train_loss=168.66107178 time/batch=0.55s
21585/38951 (epoch 55.415) train_loss=153.67529297 time/batch=0.51s
21586/38951 (epoch 55.418) train_loss=226.10287476 time/batch=0.71s
21587/38951 (epoch 55.420) train_loss=194.91564941 time/batch=0.63s
21588/38951 (epoch 55.423) train_loss=200.02589417 time/batch=0.64s
21589/38951 (epoch 55.425) train_loss=125.71588135 time/batch=0.45s
21590/38951 (epoch 55.428) train_loss=288.44387817 time/batch=0.90s
21591/38951 (epoch 55.430) train_loss=176.18652344 time/batch=0.60s
21592/38951 (epoch 55.433) train_loss=233.87387085 time/batch=0.75s
21593/38951 (epoch 55.436) train_loss=153.91146851 time/batch=0.55s
21594/38951 (epoch 55.438) train_loss=248.99191284 time/batch=0.79s
21595/38951 (epoch 55.441) train_loss=111.07559204 time/batch=0.39s
21596/38951 (epoch 55.443) train_loss=95.02032471 time/batch=0.30s
21597/38951 (epoch 55.446) train_loss=106.64813995 time/batch=0.32s
21598/38951 (epoch 55.448) train_loss=124.27056122 time/batch=0.42s
21599/38951 (epoch 55.451) train_loss=230.97956848 time/batch=0.72s
21600/38951 (epoch 55.453) train_loss=200.51614380 time/batch=0.69s
21601/38951 (epoch 55.456) train_loss=122.08837891 time/batch=0.45s
21602/38951 (epoch 55.459) train_loss=147.45755005 time/batch=0.48s
21603/38951 (epoch 55.461) train_loss=115.82267761 time/batch=0.37s
21604/38951 (epoch 55.464) train_loss=154.33312988 time/batch=0.51s
21605/38951 (epoch 55.466) train_loss=194.58059692 time/batch=0.62s
21606/38951 (epoch 55.469) train_loss=108.53642273 time/batch=0.38s
21607/38951 (epoch 55.471) train_loss=94.13763428 time/batch=0.30s
21608/38951 (epoch 55.474) train_loss=192.83741760 time/batch=0.62s
21609/38951 (epoch 55.477) train_loss=175.71655273 time/batch=0.61s
21610/38951 (epoch 55.479) train_loss=150.78744507 time/batch=0.50s
21611/38951 (epoch 55.482) train_loss=130.21911621 time/batch=0.43s
21612/38951 (epoch 55.484) train_loss=94.73532867 time/batch=0.32s
21613/38951 (epoch 55.487) train_loss=241.34878540 time/batch=0.72s
21614/38951 (epoch 55.489) train_loss=220.91609192 time/batch=0.71s
21615/38951 (epoch 55.492) train_loss=159.50918579 time/batch=0.59s
21616/38951 (epoch 55.495) train_loss=124.98708344 time/batch=0.47s
21617/38951 (epoch 55.497) train_loss=125.43463898 time/batch=0.42s
21618/38951 (epoch 55.500) train_loss=100.42606354 time/batch=0.34s
21619/38951 (epoch 55.502) train_loss=152.12139893 time/batch=0.49s
21620/38951 (epoch 55.505) train_loss=122.40675354 time/batch=0.44s
21621/38951 (epoch 55.507) train_loss=148.51637268 time/batch=0.48s
21622/38951 (epoch 55.510) train_loss=173.11088562 time/batch=0.55s
21623/38951 (epoch 55.513) train_loss=200.27819824 time/batch=0.64s
21624/38951 (epoch 55.515) train_loss=158.48413086 time/batch=0.53s
21625/38951 (epoch 55.518) train_loss=111.94968414 time/batch=0.37s
21626/38951 (epoch 55.520) train_loss=259.06423950 time/batch=0.79s
21627/38951 (epoch 55.523) train_loss=129.14193726 time/batch=0.51s
21628/38951 (epoch 55.525) train_loss=165.09242249 time/batch=0.56s
21629/38951 (epoch 55.528) train_loss=270.73510742 time/batch=0.82s
21630/38951 (epoch 55.531) train_loss=169.82861328 time/batch=0.60s
21631/38951 (epoch 55.533) train_loss=209.85098267 time/batch=0.68s
21632/38951 (epoch 55.536) train_loss=197.36495972 time/batch=0.64s
21633/38951 (epoch 55.538) train_loss=147.69461060 time/batch=0.53s
21634/38951 (epoch 55.541) train_loss=151.60356140 time/batch=0.53s
21635/38951 (epoch 55.543) train_loss=180.58496094 time/batch=0.59s
21636/38951 (epoch 55.546) train_loss=190.26718140 time/batch=0.64s
21637/38951 (epoch 55.548) train_loss=107.74952698 time/batch=0.40s
21638/38951 (epoch 55.551) train_loss=128.82798767 time/batch=0.44s
21639/38951 (epoch 55.554) train_loss=192.13278198 time/batch=0.61s
21640/38951 (epoch 55.556) train_loss=127.79688263 time/batch=0.42s
21641/38951 (epoch 55.559) train_loss=128.46670532 time/batch=0.44s
21642/38951 (epoch 55.561) train_loss=210.97470093 time/batch=0.66s
21643/38951 (epoch 55.564) train_loss=197.27108765 time/batch=0.66s
21644/38951 (epoch 55.566) train_loss=158.30130005 time/batch=0.54s
21645/38951 (epoch 55.569) train_loss=219.46786499 time/batch=0.69s
21646/38951 (epoch 55.572) train_loss=153.44921875 time/batch=0.54s
21647/38951 (epoch 55.574) train_loss=124.50041199 time/batch=0.45s
21648/38951 (epoch 55.577) train_loss=192.45382690 time/batch=0.60s
21649/38951 (epoch 55.579) train_loss=156.05009460 time/batch=0.57s
21650/38951 (epoch 55.582) train_loss=198.77026367 time/batch=0.64s
21651/38951 (epoch 55.584) train_loss=213.13571167 time/batch=0.69s
21652/38951 (epoch 55.587) train_loss=234.94058228 time/batch=0.77s
21653/38951 (epoch 55.590) train_loss=141.78640747 time/batch=0.51s
21654/38951 (epoch 55.592) train_loss=255.48117065 time/batch=0.80s
21655/38951 (epoch 55.595) train_loss=113.71484375 time/batch=0.40s
21656/38951 (epoch 55.597) train_loss=123.22481537 time/batch=0.41s
21657/38951 (epoch 55.600) train_loss=199.22451782 time/batch=0.63s
21658/38951 (epoch 55.602) train_loss=112.95335388 time/batch=0.41s
21659/38951 (epoch 55.605) train_loss=244.29458618 time/batch=0.80s
21660/38951 (epoch 55.608) train_loss=111.46527100 time/batch=0.42s
21661/38951 (epoch 55.610) train_loss=233.14605713 time/batch=0.69s
21662/38951 (epoch 55.613) train_loss=123.52943420 time/batch=0.46s
21663/38951 (epoch 55.615) train_loss=164.65316772 time/batch=0.57s
21664/38951 (epoch 55.618) train_loss=170.06738281 time/batch=0.58s
21665/38951 (epoch 55.620) train_loss=142.23712158 time/batch=0.49s
21666/38951 (epoch 55.623) train_loss=204.71960449 time/batch=0.66s
21667/38951 (epoch 55.625) train_loss=155.21966553 time/batch=0.54s
21668/38951 (epoch 55.628) train_loss=189.68113708 time/batch=0.64s
21669/38951 (epoch 55.631) train_loss=208.94741821 time/batch=0.69s
21670/38951 (epoch 55.633) train_loss=172.26348877 time/batch=0.60s
21671/38951 (epoch 55.636) train_loss=127.98981476 time/batch=0.44s
21672/38951 (epoch 55.638) train_loss=225.79763794 time/batch=0.67s
21673/38951 (epoch 55.641) train_loss=140.93234253 time/batch=0.50s
21674/38951 (epoch 55.643) train_loss=139.98767090 time/batch=0.48s
21675/38951 (epoch 55.646) train_loss=179.01254272 time/batch=0.58s
21676/38951 (epoch 55.649) train_loss=124.92073059 time/batch=0.45s
21677/38951 (epoch 55.651) train_loss=166.62997437 time/batch=0.57s
21678/38951 (epoch 55.654) train_loss=104.83564758 time/batch=0.36s
21679/38951 (epoch 55.656) train_loss=173.59851074 time/batch=0.58s
21680/38951 (epoch 55.659) train_loss=129.05020142 time/batch=0.41s
21681/38951 (epoch 55.661) train_loss=172.03857422 time/batch=0.56s
21682/38951 (epoch 55.664) train_loss=104.07981873 time/batch=0.37s
21683/38951 (epoch 55.667) train_loss=116.87765503 time/batch=0.42s
21684/38951 (epoch 55.669) train_loss=132.87741089 time/batch=0.44s
21685/38951 (epoch 55.672) train_loss=147.85295105 time/batch=0.48s
21686/38951 (epoch 55.674) train_loss=161.20578003 time/batch=0.57s
21687/38951 (epoch 55.677) train_loss=215.99768066 time/batch=0.66s
21688/38951 (epoch 55.679) train_loss=154.36730957 time/batch=0.60s
21689/38951 (epoch 55.682) train_loss=164.12698364 time/batch=0.54s
21690/38951 (epoch 55.685) train_loss=186.90487671 time/batch=0.61s
21691/38951 (epoch 55.687) train_loss=163.03526306 time/batch=0.57s
21692/38951 (epoch 55.690) train_loss=133.26779175 time/batch=0.46s
21693/38951 (epoch 55.692) train_loss=189.86102295 time/batch=0.62s
21694/38951 (epoch 55.695) train_loss=207.39318848 time/batch=0.68s
21695/38951 (epoch 55.697) train_loss=202.19552612 time/batch=0.69s
21696/38951 (epoch 55.700) train_loss=286.55114746 time/batch=0.94s
21697/38951 (epoch 55.703) train_loss=189.56483459 time/batch=0.66s
21698/38951 (epoch 55.705) train_loss=131.16395569 time/batch=0.48s
21699/38951 (epoch 55.708) train_loss=250.83378601 time/batch=0.91s
21700/38951 (epoch 55.710) train_loss=118.57504272 time/batch=0.44s
21701/38951 (epoch 55.713) train_loss=173.35372925 time/batch=0.54s
21702/38951 (epoch 55.715) train_loss=203.94915771 time/batch=0.64s
21703/38951 (epoch 55.718) train_loss=181.24298096 time/batch=0.61s
21704/38951 (epoch 55.720) train_loss=186.91696167 time/batch=0.61s
21705/38951 (epoch 55.723) train_loss=134.31707764 time/batch=0.49s
21706/38951 (epoch 55.726) train_loss=128.27188110 time/batch=0.46s
21707/38951 (epoch 55.728) train_loss=224.24154663 time/batch=0.91s
21708/38951 (epoch 55.731) train_loss=128.09457397 time/batch=0.52s
21709/38951 (epoch 55.733) train_loss=197.95367432 time/batch=0.61s
21710/38951 (epoch 55.736) train_loss=205.83416748 time/batch=0.69s
21711/38951 (epoch 55.738) train_loss=185.77792358 time/batch=0.63s
21712/38951 (epoch 55.741) train_loss=130.83938599 time/batch=0.45s
21713/38951 (epoch 55.744) train_loss=167.50303650 time/batch=0.52s
21714/38951 (epoch 55.746) train_loss=178.46844482 time/batch=0.61s
21715/38951 (epoch 55.749) train_loss=131.47590637 time/batch=0.48s
21716/38951 (epoch 55.751) train_loss=135.48501587 time/batch=0.47s
21717/38951 (epoch 55.754) train_loss=110.04618835 time/batch=0.36s
21718/38951 (epoch 55.756) train_loss=156.54310608 time/batch=0.50s
21719/38951 (epoch 55.759) train_loss=166.78829956 time/batch=0.57s
21720/38951 (epoch 55.762) train_loss=139.16159058 time/batch=0.48s
21721/38951 (epoch 55.764) train_loss=224.66397095 time/batch=0.67s
21722/38951 (epoch 55.767) train_loss=163.14898682 time/batch=0.57s
21723/38951 (epoch 55.769) train_loss=107.99479675 time/batch=0.45s
21724/38951 (epoch 55.772) train_loss=158.34008789 time/batch=0.50s
21725/38951 (epoch 55.774) train_loss=188.64595032 time/batch=0.62s
21726/38951 (epoch 55.777) train_loss=172.72058105 time/batch=0.62s
21727/38951 (epoch 55.780) train_loss=122.89407349 time/batch=0.47s
21728/38951 (epoch 55.782) train_loss=169.57492065 time/batch=0.58s
21729/38951 (epoch 55.785) train_loss=128.83670044 time/batch=0.48s
21730/38951 (epoch 55.787) train_loss=158.90423584 time/batch=0.52s
21731/38951 (epoch 55.790) train_loss=128.73547363 time/batch=0.45s
21732/38951 (epoch 55.792) train_loss=165.53939819 time/batch=0.54s
21733/38951 (epoch 55.795) train_loss=194.33251953 time/batch=0.64s
21734/38951 (epoch 55.798) train_loss=174.26138306 time/batch=0.61s
21735/38951 (epoch 55.800) train_loss=131.87637329 time/batch=0.46s
21736/38951 (epoch 55.803) train_loss=156.04722595 time/batch=0.50s
21737/38951 (epoch 55.805) train_loss=179.03057861 time/batch=0.58s
21738/38951 (epoch 55.808) train_loss=162.18638611 time/batch=0.52s
21739/38951 (epoch 55.810) train_loss=147.75286865 time/batch=0.49s
21740/38951 (epoch 55.813) train_loss=166.74189758 time/batch=0.57s
21741/38951 (epoch 55.815) train_loss=207.08947754 time/batch=0.62s
21742/38951 (epoch 55.818) train_loss=166.63500977 time/batch=0.60s
21743/38951 (epoch 55.821) train_loss=164.77478027 time/batch=0.60s
21744/38951 (epoch 55.823) train_loss=162.14773560 time/batch=0.57s
21745/38951 (epoch 55.826) train_loss=153.49891663 time/batch=0.52s
21746/38951 (epoch 55.828) train_loss=181.82707214 time/batch=0.60s
21747/38951 (epoch 55.831) train_loss=165.23870850 time/batch=0.59s
21748/38951 (epoch 55.833) train_loss=157.57408142 time/batch=0.54s
21749/38951 (epoch 55.836) train_loss=127.69824219 time/batch=0.46s
21750/38951 (epoch 55.839) train_loss=135.28384399 time/batch=0.46s
21751/38951 (epoch 55.841) train_loss=131.62591553 time/batch=0.46s
21752/38951 (epoch 55.844) train_loss=209.47753906 time/batch=0.67s
21753/38951 (epoch 55.846) train_loss=171.82467651 time/batch=0.61s
21754/38951 (epoch 55.849) train_loss=156.66236877 time/batch=0.58s
21755/38951 (epoch 55.851) train_loss=163.27987671 time/batch=0.59s
21756/38951 (epoch 55.854) train_loss=172.96348572 time/batch=0.59s
21757/38951 (epoch 55.857) train_loss=133.78875732 time/batch=0.49s
21758/38951 (epoch 55.859) train_loss=143.06973267 time/batch=0.46s
21759/38951 (epoch 55.862) train_loss=141.32553101 time/batch=0.47s
21760/38951 (epoch 55.864) train_loss=152.20240784 time/batch=0.53s
21761/38951 (epoch 55.867) train_loss=174.86413574 time/batch=0.58s
21762/38951 (epoch 55.869) train_loss=134.77922058 time/batch=0.49s
21763/38951 (epoch 55.872) train_loss=194.85626221 time/batch=0.61s
21764/38951 (epoch 55.875) train_loss=132.02221680 time/batch=0.49s
21765/38951 (epoch 55.877) train_loss=193.67974854 time/batch=0.64s
21766/38951 (epoch 55.880) train_loss=143.67077637 time/batch=0.53s
21767/38951 (epoch 55.882) train_loss=192.15454102 time/batch=0.60s
21768/38951 (epoch 55.885) train_loss=168.44931030 time/batch=0.60s
21769/38951 (epoch 55.887) train_loss=154.04632568 time/batch=0.61s
21770/38951 (epoch 55.890) train_loss=162.15774536 time/batch=0.59s
21771/38951 (epoch 55.892) train_loss=130.80953979 time/batch=0.47s
